1/12/2014,Completed,1/31/2014,14-00049477,Pot Hole in Street,Final Outcome,Pothole Patched,28,1600 W 83RD ST,60620,1167118.064,1849680.24,21,6,71,,41.74318417,-87.66331939,"(41.74318416988094, -87.66331939128622)"
1/12/2014,Completed,1/31/2014,14-00051460,Pot Hole in Street,Final Outcome,Pothole Patched,8,1915 W DIVERSEY PKWY,60614,1163100.62,1918609.685,32,19,7,,41.93220495,-87.67578618,"(41.93220494995952, -87.67578617958597)"
1/12/2014,Completed,1/31/2014,14-00050297,Pot Hole in Street,Final Outcome,Pothole Patched,28,5832 W 51ST ST,0,1138226.37,1870201.482,0,0,0,,41.80006881,-87.76864284,"(41.80006881334553, -87.76864284017438)"
1/12/2014,Completed,1/31/2014,14-00050146,Pot Hole in Street,Final Outcome,Pothole Patched,12,3902 N KILPATRICK AVE,60641,1144406.2,1925554.098,38,17,15,28,41.95179842,-87.74485556,"(41.9517984233886, -87.74485555763364)"
1/12/2014,Completed,1/31/2014,14-00051447,Pot Hole in Street,Final Outcome,Completed Upon Arrival,0,5100 S CENTRAL AVE,60638,1139886.183,1870248.249,23,8,56,,41.79996165,-87.76267247,"(41.79996165008709, -87.76267246934076)"
1/12/2014,Completed,1/31/2014,14-00051389,Pot Hole in Street,Final Outcome,Pothole Patched,2,1 S LEAMINGTON AVE,60644,1142136.77,1899537.824,28,15,25,,41.88034425,-87.75340446,"(41.88034424675103, -87.75340445569805)"
1/12/2014,Completed,1/31/2014,14-00050442,Pot Hole in Street,Final Outcome,No Potholes Found,0,6700 S PRAIRIE AVE,60637,1179193.62,1860649.302,20,3,69,,41.77281754,-87.61881669,"(41.77281754341618, -87.61881669419559)"
1/12/2014,Completed - Dup,2/12/2014,14-00049432,Pot Hole in Street,Follow-on SR Update,Follow-on Pot Hole in Street Created,0,9500 S PERRY AVE,60628,1177283.521,1841968.1,21,5,49,,41.72159811,-87.62638208,"(41.72159811476376, -87.626382078193)"
1/12/2014,Completed,2/12/2014,14-00049706,Pot Hole in Street,Final Outcome,Pothole Patched,19,1200 N CENTRAL AVE,60651,1138788.984,1907442.678,29,25,25,,41.90218831,-87.7658015,"(41.90218831345844, -87.76580149695118)"
1/12/2014,Completed,2/26/2014,14-00049401,Pot Hole in Street,Final Outcome,Pothole Patched,30,7700 S SPAULDING AVE,60652,1155717.33,1853344.355,18,8,70,,41.75327708,-87.70507125,"(41.753277083709975, -87.70507125329262)"
1/12/2014,Completed - Dup,2/26/2014,14-00050544,Pot Hole in Street,,,,7955 S ELLIS AVE,60619,1184273.019,1852460.743,8,6,44,51,41.74971805,-87.60014648,"(41.749718054984534, -87.60014647995168)"
1/12/2014,Completed,2/12/2014,14-00051393,Pot Hole in Street,Final Outcome,Pothole Patched,1,4703 N SACRAMENTO AVE,60625,1155528.135,1931092.846,33,17,14,60,41.96681717,-87.70338492,"(41.96681716934785, -87.70338491672744)"
1/12/2014,Completed,1/21/2014,14-00051113,Pot Hole in Street,Final Outcome,Pothole Patched,10,2444 N KEDZIE BLVD,60647,1154621.362,1916318.767,35,14,22,,41.92628232,-87.70740998,"(41.92628232361911, -87.70740997595813)"
1/12/2014,Completed - Dup,1/14/2014,14-00050654,Pot Hole in Street,,,,8404 S JEFFERY BLVD,60617,1190983.771,1849615.505,8,4,45,,41.74231466,-87.57595533,"(41.742314655433084, -87.57595532588226)"
1/12/2014,Completed,1/21/2014,14-00050868,Pot Hole in Street,Final Outcome,Pothole Patched,14,6500 N ARTESIAN AVE,60645,1158804.925,1943070.641,50,24,2,,41.99961173,-87.69130098,"(41.9996117316941, -87.69130097748473)"
1/12/2014,Completed,1/21/2014,14-00050303,Pot Hole in Street,Final Outcome,Pothole Patched,82,1 W 31ST ST,60616,1176788.207,1884458.822,3,2,35,,41.83819011,-87.62682833,"(41.838190108314144, -87.62682833034859)"
1/12/2014,Completed,1/21/2014,14-00049776,Pot Hole in Street,Final Outcome,Pothole Patched,16,608 S LOTUS AVE,60644,1139978.316,1896751.405,29,15,25,,41.87255669,-87.76168531,"(41.872556685421, -87.7616853050656)"
1/12/2014,Completed - Dup,1/21/2014,14-00049024,Pot Hole in Street,,,,7500 S GREENWOOD AVE,60619,1184856.214,1855462.776,8,6,69,,41.7585019,-87.59822537,"(41.75850190058339, -87.59822536875414)"
1/12/2014,Completed,1/21/2014,14-00049448,Pot Hole in Street,Final Outcome,Pothole Patched,45,2210 N DAMEN AVE,60647,1162660.705,1914744.078,32,14,22,33,41.92172217,-87.67790911,"(41.92172217330613, -87.67790911052144)"
1/12/2014,Completed - Dup,1/21/2014,14-00050611,Pot Hole in Street,,,,608 S LOTUS AVE,60644,1139978.316,1896751.405,29,15,25,,41.87255669,-87.76168531,"(41.872556685421, -87.7616853050656)"
1/12/2014,Completed - Dup,1/21/2014,14-00050975,Pot Hole in Street,,,,853 W 87TH ST,60620,1171947.361,1847155.753,21,22,71,,41.73593412,-87.64568689,"(41.73593411981037, -87.64568688645298)"
1/12/2014,Completed - Dup,1/21/2014,14-00050681,Pot Hole in Street,,,,3900 S ASHLAND AVE,60609,1166251.364,1878852.78,12,9,61,,41.82302766,-87.66574403,"(41.82302765703953, -87.66574403109463)"
1/12/2014,Completed - Dup,1/14/2014,14-00050561,Pot Hole in Street,,,,4700 S WESTERN AVE,60609,1161159.938,1873448.617,12,9,58,,41.80837841,-87.68457072,"(41.808378407946726, -87.68457071689552)"
1/12/2014,Completed,2/4/2014,14-00050165,Pot Hole in Street,Final Outcome,Pothole Patched,6,6300 S ST LOUIS AVE,60629,1154153.81,1862620.313,15,8,66,3,41.7788046,-87.71055525,"(41.77880459651432, -87.71055524648862)"
1/12/2014,Completed - Dup,2/4/2014,14-00050364,Pot Hole in Street,,,,6228 W GIDDINGS ST,60630,1134000.383,1930897.027,38,16,15,,41.96669714,-87.78310389,"(41.96669714005278, -87.78310389411467)"
1/12/2014,Completed - Dup,1/29/2014,14-00049541,Pot Hole in Street,,,,9500 S CHARLES ST,60643,1166888.617,1841703.013,19,22,72,4,41.72106407,-87.6644131,"(41.72106407375094, -87.66441310190756)"
1/12/2014,Completed,2/4/2014,14-00050172,Pot Hole in Street,Final Outcome,Pothole Patched,6,5500 S MCVICKER AVE,60638,1136972.338,1867481.855,23,8,56,,41.79242379,-87.77342685,"(41.792423788008335, -87.77342685154944)"
1/12/2014,Completed,1/29/2014,14-00049632,Pot Hole in Street,Final Outcome,No Potholes Found,0,2700 S ELEANOR ST,60608,1167679.241,1886702.66,11,9,60,,41.84470775,-87.66029111,"(41.844707753952136, -87.66029110745197)"
1/12/2014,Completed - Dup,1/29/2014,14-00049710,Pot Hole in Street,,,,2398 E 71ST ST,60649,1193450.911,1858369.55,5,3,43,42,41.76642989,-87.56656188,"(41.76642988951877, -87.56656187830087)"
1/12/2014,Completed - Dup,1/29/2014,14-00049658,Pot Hole in Street,,,,802 W 51ST ST,60609,1171821.052,1871038.122,3,9,61,,41.80169195,-87.64554355,"(41.801691947249026, -87.64554355425578)"
1/12/2014,Completed,1/29/2014,14-00049554,Pot Hole in Street,Final Outcome,No Potholes Found,0,4032 W ADAMS ST,60624,1149545.551,1898706.537,28,11,26,,41.87807187,-87.72691889,"(41.87807187196309, -87.72691889039237)"
1/12/2014,Completed - Dup,1/29/2014,14-00050066,Pot Hole in Street,,,,2314 W ARMITAGE AVE,60647,1160567.576,1913230.494,32,14,22,33,41.91771098,-87.68564908,"(41.917710982642305, -87.68564908339475)"
1/12/2014,Completed,1/29/2014,14-00049256,Pot Hole in Street,Final Outcome,Pothole Patched,16,3617 W FIFTH AVE,60624,1152238.5,1897813.161,28,11,27,,41.87536774,-87.71642886,"(41.87536773895325, -87.71642885603305)"
1/12/2014,Completed - Dup,1/29/2014,14-00050302,Pot Hole in Street,,,,2000 S BLUE ISLAND AVE,60608,1166681.546,1890424.971,25,12,31,,41.85491889,-87.66384085,"(41.85491889414717, -87.66384085368946)"
1/12/2014,Completed,1/29/2014,14-00051105,Pot Hole in Street,Final Outcome,Pothole Patched,7,1700 S PAULINA ST,60608,1165311.464,1891789.343,25,12,31,,41.85861851,-87.66882279,"(41.85861850848041, -87.66882278916653)"
1/12/2014,Completed,1/29/2014,14-00050814,Pot Hole in Street,Final Outcome,Pothole Patched,5,330 S SPRINGFIELD AVE,60624,1150446.18,1898101.454,28,11,26,,41.87625239,-87.72322395,"(41.87625238871834, -87.72322394907499)"
1/12/2014,Completed,1/29/2014,14-00050002,Pot Hole in Street,Final Outcome,Pothole Patched,5,1550 W ROSCOE ST,60657,1165286.46,1922652.166,44,19,6,27,41.94345801,-87.66836994,"(41.94345801128759, -87.66836994187281)"
1/12/2014,Completed,1/29/2014,14-00051567,Pot Hole in Street,Final Outcome,Pothole Patched,7,901 E 133RD PL,60827,1184744.121,1817276.501,9,5,54,,41.65367428,-87.59952683,"(41.653674275065164, -87.59952683280298)"
1/12/2014,Completed,1/29/2014,14-00051571,Pot Hole in Street,Final Outcome,WM Sewer Cave In Inspection Transfer Outcome,0,901 E 132ND ST,60827,1184680.418,1818115.801,9,5,54,,41.65576224,-87.59986374,"(41.65576224380316, -87.59986374400056)"
1/12/2014,Completed - Dup,1/14/2014,14-00050375,Pot Hole in Street,,,,8700 S BLACKSTONE AVE,60619,1187639.53,1847590.253,8,4,48,50,41.73678605,-87.58827199,"(41.73678604679777, -87.58827199204208)"
1/12/2014,Completed,3/6/2014,14-00050679,Pot Hole in Street,Final Outcome,No Potholes Found,0,8000 S MORGAN ST,60620,1171034.74,1851777.619,21,6,71,,41.74865551,-87.64898485,"(41.74865551296734, -87.64898484717277)"
1/12/2014,Completed - Dup,1/16/2014,14-00049921,Pot Hole in Street,,,,9500 S WOOD ST,60643,1166035.366,1841680.571,19,22,72,4,41.72110053,-87.66759026,"(41.721100527432114, -87.66759026209412)"
1/12/2014,Completed - Dup,1/16/2014,14-00050306,Pot Hole in Street,,,,2400 W 31ST ST,60608,1160858.286,1884615.058,25,10,31,,41.83913933,-87.68539359,"(41.839139331694184, -87.68539358845226)"
1/12/2014,Completed - Dup,1/16/2014,14-00049912,Pot Hole in Street,,,,5900 S WESTERN AVE,60636,1161382.373,1865470.705,16,8,66,59,41.78643717,-87.68397525,"(41.78643717477366, -87.68397524648124)"
1/12/2014,Completed - Dup,1/16/2014,14-00050283,Pot Hole in Street,,,,1600 E 75TH ST,60649,1188222.163,1855572.073,8,3,43,42,41.75887774,-87.58568244,"(41.758877741252476, -87.58568244093195)"
1/12/2014,Completed - Dup,1/16/2014,14-00050057,Pot Hole in Street,,,,1600 W ROSCOE ST,60657,1165049.193,1922645.042,32,19,6,27,41.94345268,-87.66882573,"(41.94345267726219, -87.66882572813357)"
1/12/2014,Completed - Dup,1/16/2014,14-00049976,Pot Hole in Street,,,,6700 S WESTERN AVE,60636,1161527.816,1860169.188,15,8,66,14,41.77188403,-87.6835884,"(41.77188402771193, -87.68358840206334)"
1/12/2014,Completed - Dup,1/16/2014,14-00049945,Pot Hole in Street,,,,5500 S NARRAGANSETT AVE,60638,1134648.924,1867404.943,23,8,56,,41.79225425,-87.7819491,"(41.792254249339116, -87.78194909815127)"
1/12/2014,Completed - Dup,1/16/2014,14-00049950,Pot Hole in Street,,,,3500 W AUGUSTA BLVD,60651,1152859.512,1906441.378,27,11,23,,41.8992393,-87.71405834,"(41.89923929789626, -87.71405833899912)"
